gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1932245606																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:34083										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:34083	34083			1			unidentified	unidentified			native																					2017-06-17/2017-07-18				2017	6	29			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245601																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33910										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33910	33910			1			unidentified	unidentified			native																					2017-06-17/2017-07-14				2017	6	23			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245558																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36592										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36592	36592			1			unidentified	unidentified			native																					2017-06-27/2017-07-31				2017	7	12			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245557																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36591										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36591	36591			1			unidentified	unidentified			native																					2017-06-27/2017-07-31				2017	7	12			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245547																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36538										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36538	36538			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	19			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245546																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36539										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:36539	36539			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	7	20			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245506																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33932										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33932	33932			1			unidentified	unidentified			native																					2017-06-17/2017-07-14				2017	7	7			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245501																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33537										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33537	33537			1			unidentified	unidentified			native																					2017-06-17/2017-07-14				2017	6	30			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245396																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:34314										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:34314	34314			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	6	28			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245394																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:34313										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:34313	34313			1			unidentified	unidentified			native																					2017-06-27/2017-07-29				2017	6	27			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245198																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33911										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33911	33911			1			unidentified	unidentified			native																					2017-06-17/2017-07-14				2017	6	27			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932245196																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33909										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:33909	33909			1			unidentified	unidentified			native																					2017-06-17/2017-07-14				2017	6	23			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932244104																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23131										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23131	23131			1			unidentified	unidentified			native																					2017-06-14/2017-07-14				2017	6	19			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932243499																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23132										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23132	23132			1			unidentified	unidentified			native																					2017-06-14/2017-07-14				2017	6	19			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932243435																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:19314										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:19314	19314			1			unidentified	unidentified			native																					2017-06-14/2017-07-11				2017	7	5			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932243312																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23543										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23543	23543			1			unidentified	unidentified			native																					2017-06-14/2017-07-29				2017	6	27			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932243255																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:27468										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:27468	27468			1			unidentified	unidentified			native																					2017-06-16/2017-07-10				2017	7	6			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932243250																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23559										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23559	23559			1			unidentified	unidentified			native																					2017-06-14/2017-07-29				2017	7	2			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932243214																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23372										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23372	23372			1			unidentified	unidentified			native																					2017-06-14/2017-07-14				2017	7	6			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
1932243139																										Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23579										https://creativecommons.org/licenses/by-nc/4.0/											(RWCP/ZSL)Range Wide Conservation Programe for Cheetah and African Wild Dog /Zoological Society of London and  (INBAC) Instituto Nacional de Biodiversidade e Áreas de Conservação de Angola												INBAC|RWCP|ZSL		Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017		MachineObservation				Quicama N.P. Large Mammals Survey. RWCP/INBAC. 2017:23579	23579			1			unidentified	unidentified			native																					2017-06-14/2017-07-29				2017	7	9			Camera Trap: Panthera V6														AO	Luanda															-9.68	13.59	WGS84		0.01																																																		Lepus victoriae										Mammalia	Lagomorpha	Leporidae	Lepus		victoriae					African savanna hare						
